ts,open,high,low,close,volume,RSI,EMA20,OBV,MACD,ATR,ai_prob,timestamp_human
1774107600000,70594.1,70636.2,70574.5,70632.4,28.9101,46.498446396796815,70678.6615814167,-1490.0411999999997,-34.233739388146205,92.39049223075006,0.9421017952263355,99.05789820477366,2026-03-21 23:41:55
1774107900000,70595.5,70649.9,70595.2,70613.3,36.027,45.41404554360719,70669.24469636835,-1244.7026999999994,-37.13911886808637,90.4811666624015,1.4181789942085743,98.58182100579143,2026-03-21 23:46:55
1774107900000,70595.5,70649.9,70595.2,70626.1,78.3455,46.28189945863367,70670.46374398739,-1202.3841999999995,-36.118036247004056,90.4811666624015,1.4032533392310143,98.59674666076899,1.1509999999999128,-1.0,23:49:36
1774108200000,70626.2,70631.3,70600.0,70631.3,17.6159,46.65505853490329,70666.73087326234,-1081.0582999999997,-34.46377443343226,86.25068672166503,1.6513464972376823,98.34865350276232,1.1029999999998836,-1.0,23:53:17
1774108200000,70626.2,70648.0,70600.0,70633.5,29.9289,46.810511140641445,70666.94039707186,-1068.7452999999996,-34.288275857950794,87.44354386452197,1.6461171209812164,98.35388287901878,2026-03-21 23:54:33
1774108500000,70623.9,70637.3,70611.0,70611.0,16.1067,45.320621528455185,70660.78378510085,-1021.6232000000003,-34.84647716161271,83.08034196477247,2.2074786946177483,97.79252130538225,1.29,-1.0,23:56:49
1774108500000,70623.9,70637.3,70601.6,70601.6,55.2357,44.72754731917502,70659.88854700561,-1060.7522000000004,-35.59633471148845,83.75177053620064,2.1938448771834373,97.80615512281656,2026-03-21 23:59:33
1774109100000,70591.5,70619.8,70591.4,70615.5,26.1619,46.22624407134214,70648.7217039557,-941.4506000000002,-35.35852525499649,79.43300066997782,6.92218542098999,93.07781457901001,1.208999999999942,2026-03-22 00:06:18
1774109100000,70591.5,70619.8,70591.4,70601.4,36.601,45.04882158662889,70647.37884681285,-931.0115000000002,-36.483311579781,79.43300066997782,6.954154372215271,93.04584562778473,1.3779999999998835,2026-03-22 00:07:46
1774109100000,70591.5,70619.8,70576.1,70582.9,56.6701,43.599470055254606,70645.61694205094,-1024.2826000000002,-37.95909505557211,80.52585781283413,6.969683617353439,93.03031638264656,1.5859999999999128,2026-03-22 00:09:39
1774109400000,70579.6,70579.6,70521.0,70538.0,90.9633,40.54301726933481,70635.08243847707,-1232.3398000000002,-41.872420922256424,78.96001679145735,9.694444388151169,90.30555561184883,2.023999999999942,2026-03-22 00:14:39
1774109400000,70579.6,70579.6,70521.0,70538.0,90.9633,40.54301726933481,70635.08243847707,-1232.3398000000002,-41.872420922256424,78.96001679145735,9.694444388151169,90.30555561184883,2026-03-22 00:14:40
1774109700000,70526.6,70598.0,70450.0,70456.4,284.3694,35.70833666835187,70617.08078773231,-1443.9353999999998,-51.46253450711083,83.89497653332297,18.25689524412155,81.74310475587845,2.8429999999998836,2026-03-22 00:19:40
1774109700000,70526.6,70598.0,70450.0,70456.5,284.5432,35.71361737074157,70617.09031154183,-1444.1091999999999,-51.45455729911919,83.89497653332297,18.254894018173218,81.74510598182678,2026-03-22 00:19:40
1774110000000,70477.9,70493.0,70477.8,70493.0,10.514,38.41901572110075,70607.10643240146,-1243.5872,-53.44378304600832,78.99410270631638,43.88572871685028,2.47,2026-03-22 00:20:33
1774110000000,70477.9,70518.2,70457.3,70507.1,73.8517,39.78120155203856,70608.44928954431,-1180.2495,-52.31899672122381,82.25838842060189,43.46433877944946,2.336999999999971,2026-03-22 00:23:46
1774110300000,70487.9,70503.1,70484.7,70494.1,34.6033,38.52384539456451,70595.9029106787,-1203.2912999999994,-55.95424268352508,77.6986996605577,48.02795052528381,2.458999999999942,2026-03-22 00:28:21
1774110600000,70382.2,70444.5,70367.8,70440.3,130.4183,37.72442983660797,70571.44838253933,-1646.6159,-68.14365750664729,90.61201882420649,88.30264210700989,2.996999999999971,2026-03-22 00:33:21
1774110900000,70442.8,70446.5,70409.9,70443.4,142.5131,37.99501489092029,70559.46833398084,-964.4915999999997,-69.53633317629283,86.74740288421168,98.55045676231384,2.9669999999999708,2026-03-22 00:38:22
1774111500000,70342.8,70369.3,70331.4,70369.3,46.6852,35.32353896409431,70519.29738904106,-1951.5437000000002,-83.69715942483163,86.45417733582308,93.81571412086487,3.6989999999999417,2026-03-22 00:46:24
1774111800000,70380.4,70380.5,70364.2,70374.0,23.3765,36.00658447203741,70506.41665239031,-2087.3077,-84.03046831327083,83.46574116837876,78.34697365760803,3.658999999999942,2026-03-22 00:51:26
1774112100000,70336.4,70336.5,70200.0,70229.6,309.1305,29.055478572265763,70476.81443702317,-2449.5915000000005,-97.86509697472502,89.30661123256999,78.44656109809875,5.133999999999942,2026-03-22 00:56:28
1774112400000,70275.7,70282.3,70269.2,70271.9,39.0783,30.8265891993641,70461.2813260192,-2434.2666000000004,-99.01863376582332,83.86667404832622,80.04966974258423,4.671999999999971,2026-03-22 01:01:30
1774112700000,70330.0,70344.0,70289.0,70289.1,25.9704,34.24244643604938,70449.89132827909,-2198.1861,-96.73310826007219,84.9672460777416,81.19915723800659,4.51,2026-03-22 01:06:32
1774113000000,70224.9,70224.9,70181.8,70203.1,51.6458,30.42254230088342,70420.84829444438,-2528.7297999999996,-108.29410558202653,90.23661748155884,59.472477436065674,5.360999999999913,2026-03-22 01:11:34
1774113300000,70241.5,70249.7,70215.3,70249.7,26.981,33.74557986512032,70407.86702066407,-2487.9798,-106.01086481371021,87.91714010212766,76.82265043258667,4.863999999999942,2026-03-22 01:16:36
1774113600000,70261.2,70315.0,70251.0,70295.9,22.606,38.2361381840616,70398.1946048535,-2588.9844999999996,-101.02137147085159,88.5203244705781,26.833689212799072,4.425999999999913,2026-03-22 01:21:38
1774113900000,70333.0,70379.3,70320.1,70320.1,68.6274,40.63955078011981,70393.95368166517,-2603.2004999999995,-92.45728908770252,89.40829330596358,11.184031516313553,4.202999999999884,2026-03-22 01:26:39
1774114200000,70327.8,70342.6,70326.6,70342.6,29.8028,42.531234849209035,70389.71689284252,-2557.381,-84.74525906029157,84.1655194358186,15.788805484771729,3.9259999999999127,2026-03-22 01:31:42
1774114500000,70363.5,70386.5,70363.5,70386.5,16.2083,46.409640362567714,70391.21976995871,-2398.5731,-73.42100704171753,83.19812787345272,8.900230377912521,3.54,2026-03-22 01:36:43
2026-03-22 01:36:48,70381.4,8.945690095424652,3.583999999999942,30.125164496828358
1774114800000,70361.0,70372.3,70339.2,70367.7,28.1441,44.920453600551234,70386.78256079818,-2367.4925000000003,-68.09822771025938,82.06988354752538,7.194817066192627,3.6939999999999418,2026-03-22 01:41:45
2026-03-22 01:41:52,70360.5,7.248082011938095,3.7789999999999417,30.327164496828328
1774115100000,70364.8,70382.0,70364.8,70368.0,16.8668,44.972757299036246,70384.74478294214,-2372.7097000000003,-61.71782767469995,78.1320350465582,9.603767842054367,3.7179999999998836,2026-03-22 01:46:47
2026-03-22 01:46:55,70368.0,9.603483974933624,3.7189999999999417,30.260164496828356
2026-03-22 01:51:36,70284.2,6.946974992752075,4.635999999999913,31.16216449682833
2026-03-22 01:56:39,70284.6,25.2451092004776,4.552999999999884,31.0941644968283
1774115700000,70285.0,70313.2,70284.6,70300.0,27.3709,40.216967969955135,70365.14787956231,-2426.8328000000006,-62.85783286027436,77.97995098127109,24.10624325275421,4.381999999999971,2026-03-22 01:57:55
1774115700000,70285.0,70313.2,70284.6,70288.9,39.1456,38.960815980464,70364.09073670517,-2415.0581000000006,-63.74330294573156,77.97995098127109,24.856089055538177,4.51,2026-03-22 01:59:30
1774116000000,70276.5,70313.1,70270.5,70275.6,41.5656,37.794907175065184,70354.59450377314,-2603.1486,-64.04812337292242,75.98709096965963,39.03811872005463,4.645999999999913,2026-03-22 02:04:32
1774116300000,70280.9,70338.4,70259.0,70331.0,42.0328,44.42120219956555,70352.80334568705,-2414.5951000000005,-58.027226515856455,76.2330660541681,71.3656485080719,4.052999999999884,2026-03-22 02:09:34
1774116600000,70337.0,70343.3,70309.7,70315.3,33.7014,43.13068100204483,70349.75658916196,-2419.2236000000003,-53.845169614316546,73.188369461415,74.50254559516907,4.295,2026-03-22 02:14:36
1774116900000,70336.0,70358.0,70315.1,70332.6,29.7337,44.637372342605,70349.90537736203,-2620.9872000000005,-47.6807612706034,71.62481882916155,38.98496329784393,4.073999999999942,2026-03-22 02:19:37
1774117200000,70358.0,70414.4,70357.9,70380.8,74.6547,50.10508512679552,70355.02621868174,-2528.992,-38.19447211334773,70.53849476117503,14.583265781402588,3.596999999999971,2026-03-22 02:24:39
1774118700000,70448.2,70448.2,70405.9,70405.9,76.3652,51.87486348894703,70379.56239420455,-2331.929600000001,-5.227286875102436,67.56953785474848,1.7759699374437332,3.3379999999998837,2026-03-22 02:47:22
1774119000000,70407.5,70411.5,70368.6,70374.3,16.403,48.01315672351619,70379.19764891846,-2418.2012000000004,-5.479543125678902,66.58669584517475,1.791076734662056,3.640999999999913,2026-03-22 02:52:05
1774119300000,70366.9,70383.0,70366.9,70382.9,8.2658,49.21050083575882,70378.91145535416,-2393.783500000001,-5.487205429351889,64.81243461777085,2.091096341609955,3.5729999999998836,2026-03-22 02:57:04
